Date,Open,High,Low,Close,Volume,Adj Close,TR,ATR,DM+1,DM-1,TR14,DM+14,DM-14,DI+14,DI-14,DI 14 Diff,DI 14 sum,DX,ADX,12 day SMA,12 day constant,12 day EMA,9 day SMA,9 day constant,9 day EMA,26 day SMA,26 day constant,26 day EMA,20 day SMA,20 day constant,20 day EMA,MACD,MACD SIGNAL,MACD Diff,TP,TP SMA 20,mean deviation,CCI,20 SMA,ST dev,Upper BB,Lower BB,bandwidth,KC Upper,KC lower,KC width,BB<KC,CCI cross,CCI above,DI cross,DI above,MA cross,MA above,CCI 3 cross,DI 3 cross,MA 3 cross,price>kc,Buy,Buy 2,Buy 3,Buy 4,modified 4,Modified count,sell,sell 2,sell 3,PRICE IN,Price in 2,Price in 3,Price in 4,PRICE OUT,Price out 2,Price out 3,1&4,4,2 & 4,"1,3,4",Sums,strength,uptrend 5,Volume,volume +
7/14/1999,33.93,34.12,33.5,33.87,80400,13.78,0.68,1.242,0,0,13.95159535,3.70639903,2.235072369,26.56613051,16.02019205,10.54593847,42.58632256,24.76367489,31.11417,33.99916667,0.153846154,33.6196778,34.21333333,0.2,33.82661783,32.28769231,0.074074074,32.67407246,32.8605,0.095238095,33.0412823,0.945605332,0.936139526,0.009465806,33.83,32.76633333,1.428366667,49.64489355,32.8605,1.581099222,36.02269844,29.69830156,6.324396888,35.5252823,30.5572823,4.968,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.93,,,0,0,0,0,0,,0,421312.0879,0
7/15/1999,33.93,34.98,33.93,34.74,137200,14.13,1.11,1.075,0.86,0,14.06505283,4.301656242,2.075424343,30.58400345,14.7558944,15.82810905,45.33989785,34.90989129,33.28438569,34.25666667,0.153846154,33.79203506,34.18666667,0.2,34.00929427,32.46615385,0.074074074,32.82710413,33.0305,0.095238095,33.20306494,0.964930925,0.941897806,0.023033119,34.55,32.93516667,1.41365,76.15432077,33.0305,1.591227435,36.21295487,29.84804513,6.36490974,35.35306494,31.05306494,4.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,34.61,,,0,0,0,0,0,,0,423224.7253,0
7/16/1999,34.61,34.67,34.06,34.36,69200,13.98,0.68,1.044,0,0,13.7404062,3.994395082,1.927179747,29.0704294,14.02563883,15.04479057,43.09606823,34.90989129,35.58089105,34.35416667,0.153846154,33.87941428,34.07666667,0.2,34.07943541,32.62038462,0.074074074,32.94065197,33.194,0.095238095,33.31324923,0.938762305,0.941270706,-0.002508401,34.36333333,33.103,1.355066667,62.00596937,33.194,1.55092682,36.29585364,30.09214636,6.203707279,35.40124923,31.22524923,4.176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,34.49,,,0,0,0,0,0,,0,424648.3516,0
7/19/1999,34.49,34.61,33.62,34.24,72200,13.93,0.99,1.05,0,0.44,13.74894861,3.709081147,2.22952405,26.97719842,16.21596032,10.7612381,43.19315874,24.91421887,36.24800791,34.27166667,0.153846154,33.93488901,34.13111111,0.2,34.11154833,32.77230769,0.074074074,33.03689998,33.361,0.095238095,33.40151121,0.897989029,0.93261437,-0.034625341,34.15666667,33.2615,1.254383333,47.57539118,33.361,1.47277595,36.3065519,30.4154481,5.891103801,35.50151121,31.30151121,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.99,,33.99,0,0,0,0,0,,0,425687.9121,0
7/20/1999,33.99,33.99,33,33.31,88000,13.55,1.24,1.014,0,0.62,14.00688085,3.44414678,2.690272333,24.58896321,19.20679101,5.382172198,43.79575422,12.28925564,34.56849307,34.1325,0.153846154,33.83875224,34.04777778,0.2,33.95123866,32.89115385,0.074074074,33.05712961,33.4905,0.095238095,33.39279586,0.781622628,0.902416022,-0.120793394,33.43333333,33.389,1.093066667,2.703911523,33.4905,1.34301331,36.17652662,30.80447338,5.372053239,35.42079586,31.36479586,4.056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.33,,,0,0,0,0,0,,0,426165.3846,0
7/21/1999,33.33,34.63,33.33,34.57,87600,14.12,1.32,1.01,0.64,0,14.32638936,3.838136295,2.498110023,26.79067418,17.43712222,9.353551954,44.2277964,21.14858238,31.87528869,34.0675,0.153846154,33.95125189,34.11222222,0.2,34.07499093,33.04884615,0.074074074,33.16919408,33.6675,0.095238095,33.50491054,0.78205781,0.878344379,-0.096286569,34.17666667,33.55266667,0.938266667,44.33707546,33.6675,1.236090106,36.13968021,31.19531979,4.944360424,35.52491054,31.48491054,4.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,34.45,,34.45,0,0,0,0,0,,0,427314.8352,0
7/22/1999,34.45,34.51,34.14,34.26,140600,14,0.43,0.966,0,0,13.73307584,3.563983703,2.319673593,25.95182423,16.89114384,9.060680395,42.84296807,21.14858238,29.1820843,34.11,0.153846154,33.9987516,34.16222222,0.2,34.11199274,33.18038462,0.074074074,33.24999452,33.8135,0.095238095,33.57682382,0.748757081,0.85242692,-0.103669839,34.30333333,33.705,0.797333333,50.02787068,33.8135,1.119505583,36.05251117,31.57448883,4.478022331,35.50882382,31.64482382,3.864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,34.01,,,0,0,0,0,0,,0,428517.5824,0
7/23/1999,34.01,34.14,33.64,34.14,124800,13.95,0.62,0.923,0,0.5,13.37214185,3.309413438,2.653982622,24.74856665,19.84710192,4.90146473,44.59566858,10.99089864,25.40248359,34.11666667,0.153846154,34.02048212,34.18555556,0.2,34.1175942,33.28807692,0.074074074,33.31592085,33.9475,0.095238095,33.63045965,0.704561272,0.82285379,-0.118292518,33.97333333,33.83483333,0.630716667,14.63943133,33.9475,0.98169178,35.91088356,31.98411644,3.926767118,35.47645965,31.78445965,3.692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.89,,,0,0,0,0,0,,0,429570.8791,0
7/26/1999,33.89,34.26,33.33,33.58,201200,13.72,0.93,0.911,0,0.31,13.34698886,3.073026764,2.774412435,23.02412025,20.78680415,2.237316091,43.8109244,5.106753902,23.08000805,34.0825,0.153846154,33.95271564,34.11888889,0.2,34.01007536,33.38384615,0.074074074,33.33548227,34.0595,0.095238095,33.62565397,0.617233373,0.781729707,-0.164496334,33.72333333,33.95516667,0.492983333,-31.35107114,34.0595,0.7861137,35.6317274,32.4872726,3.144454802,35.44765397,31.80365397,3.644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.52,,33.52,0,0,0,0,0,,0,431025.8242,0
7/27/1999,33.52,34.2,33.52,34.2,138400,13.97,0.68,0.868,0,0,13.07363251,2.853524852,2.576240118,21.82656465,19.70561828,2.120946372,41.53218293,5.106753902,21.43314785,34.115,0.153846154,33.99075939,34.15555556,0.2,34.04806029,33.51076923,0.074074074,33.39952062,34.187,0.095238095,33.68035359,0.59123877,0.743631519,-0.15239275,33.97333333,34.06833333,0.3875,-16.34408602,34.187,0.55894633,35.30489266,33.06910734,2.235785321,35.41635359,31.94435359,3.472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,34.26,,34.26,0,0,0,0,0,,0,432471.4286,0
7/28/1999,34.26,34.32,33.39,33.76,145800,13.79,0.93,0.893,0,0.13,13.06980162,2.649701649,2.522222967,20.27346494,19.29809679,0.975368148,39.57156173,2.464820962,19.59757815,34.10083333,0.153846154,33.95525795,34.04666667,0.2,33.99044823,33.62769231,0.074074074,33.4262228,34.2155,0.095238095,33.68793896,0.529035149,0.700712245,-0.171677096,33.82333333,34.1175,0.34325,-57.13360848,34.2155,0.520600375,35.25670075,33.17429925,2.082401498,35.47393896,31.90193896,3.572,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.7,,33.7,0,0,0,0,0,,0,433876.9231,0
7/29/1999,33.7,33.7,32.89,33.2,62400,13.57,0.87,0.869,0,0.5,13.00624436,2.460437245,2.842064183,18.91735367,21.85153611,2.93418244,40.76888979,7.197111462,17.90336307,34.01916667,0.153846154,33.83906442,33.91777778,0.2,33.83235858,33.71115385,0.074074074,33.40946555,34.114,0.095238095,33.64146858,0.429598863,0.646489569,-0.216890706,33.26333333,34.05316667,0.351466667,-149.8166414,34.114,0.510709311,35.13541862,33.09258138,2.042837243,35.37946858,31.90346858,3.476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.2,,33.2,0,0,0,0,0,,0,435697.2527,0
7/30/1999,33.2,33.39,32.4,33.33,72000,13.62,0.99,0.9,0,0.49,13.06722691,2.284691728,3.129059599,17.48413603,23.945858,6.461721964,41.42999403,15.59672434,17.52220249,33.97416667,0.153846154,33.76074681,33.81666667,0.2,33.73188687,33.78769231,0.074074074,33.40357922,34.0315,0.095238095,33.61180491,0.357167598,0.588625175,-0.231457577,33.04,33.9675,0.343166667,-180.1845556,34.0315,0.497245161,35.02599032,33.03700968,1.988980643,35.41180491,31.81180491,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.39,,33.39,0,0,0,0,0,,0,437944.5055,0
8/2/1999,33.39,33.89,33.33,33.52,79400,13.69,0.56,0.857,0.5,0,12.69385356,2.621499461,2.905555342,20.6517229,22.88946638,2.23774348,43.54118928,5.139371517,16.12046653,33.8725,0.153846154,33.72370884,33.84,0.2,33.68950949,33.86692308,0.074074074,33.41220298,33.94,0.095238095,33.60306158,0.311505865,0.533201313,-0.221695448,33.58,33.87783333,0.283283333,-70.09080034,33.94,0.406251154,34.75250231,33.12749769,1.625004615,35.31706158,31.88906158,3.428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.7,,33.7,0,0,0,0,0,,0,440010.4396,0
8/3/1999,33.7,33.76,32.15,33.76,211800,13.79,1.61,0.894,0,1.18,13.39714973,2.4342495,3.878015674,18.16990591,28.94657261,10.77666671,47.11647852,22.87239421,15.98537506,33.8225,0.153846154,33.7292921,33.75,0.2,33.70360759,33.96,0.074074074,33.43796572,33.9405,0.095238095,33.6180081,0.291326377,0.484826326,-0.193499948,33.22333333,33.82583333,0.294,-136.6213152,33.9405,0.40602309,34.75254618,33.12845382,1.624092362,35.4060081,31.8300081,3.576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.52,,33.52,0,0,0,0,0,,0,441768.1319,0
8/4/1999,33.52,33.76,32.96,33.02,166800,13.49,0.8,0.842,0,0,13.24021046,2.260374536,3.601014555,17.07204385,27.19756279,10.12551895,44.26960664,22.87239421,15.12555384,33.72083333,0.153846154,33.62017024,33.61222222,0.2,33.56688608,34.01269231,0.074074074,33.4070053,33.8885,0.095238095,33.56105495,0.21316494,0.430494048,-0.217329108,33.24666667,33.7895,0.3226,-112.1788248,33.8885,0.451445179,34.79139036,32.98560964,1.805780718,35.24505495,31.87705495,3.368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.02,,,0,0,0,0,0,,0,443646.7033,0
8/5/1999,33.02,33.76,33.02,33.52,143600,13.69,0.74,0.873,0,0,13.03448114,2.098919212,3.34379923,16.10282134,25.65348933,9.550667986,41.75631067,22.87239421,14.26573262,33.73833333,0.153846154,33.60475943,33.54333333,0.2,33.55750886,34.02538462,0.074074074,33.41537527,33.865,0.095238095,33.55714495,0.189384156,0.38227207,-0.192887914,33.43333333,33.76983333,0.340516667,-65.88027997,33.865,0.457739009,34.78047802,32.94952198,1.830956034,35.30314495,31.81114495,3.492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.39,,33.39,0,0,0,0,0,,0,445992.8571,0
8/6/1999,33.39,33.89,32.58,32.96,149200,13.46,1.31,0.942,0,0.44,13.41344678,1.948996411,3.544956427,14.53016844,26.42837808,11.89820963,40.95854652,29.04939419,14.56110228,33.60416667,0.153846154,33.50556567,33.47444444,0.2,33.43800709,33.93807692,0.074074074,33.38164377,33.8225,0.095238095,33.500274,0.1239219,0.330602036,-0.206680136,33.14333333,33.73333333,0.366666667,-107.2727273,33.8225,0.498516549,34.8195331,32.8254669,1.994066197,35.384274,31.616274,3.768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,32.77,,32.77,0,0,0,0,0,,0,452144.5055,0
8/9/1999,32.77,33.39,32.77,33.14,195600,13.54,0.62,0.911,0,0,13.07534344,1.809782381,3.291745254,13.84118429,25.17521066,11.33402637,39.01639495,29.04939419,15.75825504,33.51083333,0.153846154,33.4493248,33.35666667,0.2,33.37840567,33.86730769,0.074074074,33.36374423,33.783,0.095238095,33.46596219,0.085580566,0.281597742,-0.196017176,33.1,33.70933333,0.392066667,-103.6104971,33.783,0.519298565,34.82159713,32.74440287,2.077194261,35.28796219,31.64396219,3.644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.2,,,0,0,0,0,0,,0,455540.6593,0
8/10/1999,33.2,33.2,32.77,32.96,138400,13.46,0.43,0.886,0,0,12.57139033,1.680512211,3.056620593,13.36775143,24.3141014,10.94634997,37.68185283,29.04939419,16.32259874,33.4125,0.153846154,33.37404406,33.26777778,0.2,33.29472454,33.77538462,0.074074074,33.33383725,33.722,0.095238095,33.41777532,0.040206808,0.233319555,-0.193112747,32.97666667,33.66566667,0.421666667,-108.9328063,33.722,0.540311022,34.80262204,32.64137796,2.161244086,35.18977532,31.64577532,3.544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,32.77,,,0,0,0,0,0,,0,458314.8352,0
8/11/1999,32.77,33.64,32.65,33.52,135600,13.69,0.99,0.892,0.44,0,12.66343388,2.000475625,2.838290551,15.79726039,22.41327729,6.616016901,38.21053769,17.31463963,16.04874568,33.4075,0.153846154,33.39649882,33.30333333,0.2,33.33977963,33.76653846,0.074074074,33.34762709,33.7045,0.095238095,33.427511,0.048871734,0.196429991,-0.147558257,33.27,33.63766667,0.430433333,-56.94519735,33.7045,0.540901793,34.78630359,32.62269641,2.163607173,35.211511,31.643511,3.568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.39,,33.39,0,0,0,0,0,,0,460509.3407,0
8/12/1999,33.39,33.39,32.83,33.2,67200,13.57,0.69,0.874,0,0,12.44890289,1.857584509,2.635555511,14.92167242,21.17098619,6.249313771,36.09265861,17.31463963,16.50044147,33.32416667,0.153846154,33.36626823,33.28888889,0.2,33.3118237,33.73346154,0.074074074,33.33669175,33.6275,0.095238095,33.40584329,0.029576486,0.16305929,-0.133482804,33.14,33.56716667,0.396883333,-71.75352399,33.6275,0.495740608,34.61898122,32.63601878,1.98296243,35.15384329,31.65784329,3.496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.2,,33.2,0,0,0,0,0,,0,461981.8681,0
8/13/1999,33.2,33.2,32.89,33.14,101200,13.54,0.31,0.806,0,0,11.86969554,1.724899901,2.447301546,14.53196415,20.61806504,6.086100884,35.15002919,17.31463963,17.37243331,33.2725,0.153846154,33.33145774,33.24666667,0.2,33.27745896,33.70076923,0.074074074,33.32212199,33.5665,0.095238095,33.38052488,0.009335748,0.132314582,-0.122978834,33.07666667,33.50283333,0.368733333,-77.05056349,33.5665,0.476542495,34.51958499,32.61341501,1.906169982,34.99252488,31.76852488,3.224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,32.96,,,0,0,0,0,0,,0,463471.978,0
8/16/1999,32.96,33.2,32.89,33.2,96000,13.57,0.31,0.781,0,0,11.33186014,1.601692765,2.272494293,14.13442052,20.054027,5.919606483,34.18844752,17.31463963,18.24442514,33.2725,0.153846154,33.31123347,33.18444444,0.2,33.26196717,33.67730769,0.074074074,33.31307591,33.5145,0.095238095,33.36333203,-0.001842446,0.105483176,-0.107325622,33.09666667,33.44983333,0.34045,-69.15683491,33.5145,0.456535596,34.42757119,32.60142881,1.826142382,34.92533203,31.80133203,3.124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.27,,,0,0,0,0,0,,0,466026.9231,0
8/17/1999,33.27,33.27,32.77,33.08,70000,13.52,0.5,0.67,0,0.12,11.02244156,1.487286139,2.230173272,13.49325493,20.23302423,6.739769303,33.72627915,19.98373219,19.49577595,33.25166667,0.153846154,33.27565909,33.19111111,0.2,33.22557374,33.64461538,0.074074074,33.29581103,33.503,0.095238095,33.33634803,-0.020151943,0.080356152,-0.100508095,33.04,33.43016667,0.354533333,-73.36718064,33.503,0.464371618,34.43174324,32.57425676,1.857486474,34.67634803,31.99634803,2.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.02,,,0,0,0,0,0,,0,466921.4286,0
8/18/1999,33.02,33.02,32.27,32.58,84400,13.31,0.81,0.671,0,0.5,11.04512431,1.381051415,2.570875181,12.50371998,23.27610907,10.77238909,35.77982905,30.10743589,21.13222769,33.17333333,0.153846154,33.16863461,33.08666667,0.2,33.09645899,33.58307692,0.074074074,33.24278799,33.4035,0.095238095,33.26431489,-0.074153379,0.049454246,-0.123607625,32.62333333,33.3525,0.33425,-145.4333915,33.4035,0.437507429,34.27851486,32.52848514,1.750029714,34.60631489,31.92231489,2.684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,32.52,,32.52,0,0,0,0,0,,0,467958.7912,0
8/19/1999,32.52,32.58,32.15,32.34,116400,13.21,0.43,0.64,0,0.12,10.68618686,1.282404885,2.50724124,12.00058451,23.46244992,11.4618654,35.46303443,32.32059971,22.32679022,33.055,0.153846154,33.04115237,33.01777778,0.2,32.94516719,33.52423077,0.074074074,33.17591481,33.3075,0.095238095,33.1762849,-0.134762443,0.012610908,-0.147373351,32.35666667,33.25516667,0.299866667,-199.7554469,33.3075,0.449520578,34.20654116,32.40845884,1.798082312,34.4562849,31.8962849,2.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,32.34,,,0,0,0,0,0,,0,471429.6703,0
8/20/1999,32.34,33.02,32.21,32.96,388000,13.46,0.81,0.59,0.44,0,10.7328878,1.630804536,2.32815258,15.1944618,21.69176296,6.49730116,36.88622476,17.61443792,23.21786639,33.05,0.153846154,33.02866739,32.99777778,0.2,32.94813375,33.45576923,0.074074074,33.15992112,33.2485,0.095238095,33.15568633,-0.131253732,-0.01616202,-0.115091713,32.73,33.193,0.279966667,-110.2512204,33.2485,0.412277516,34.07305503,32.42394497,1.649110063,34.33568633,31.97568633,2.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,33.02,,,0,0,0,0,0,,0,473705.4945,0
8/23/1999,33.02,33.76,33.02,33.64,87000,13.74,0.8,0.608,0.74,0,10.76625295,2.254318498,2.161855967,20.93874728,20.07992916,0.85881812,41.01867645,2.093724601,21.7336757,33.06,0.153846154,33.12271856,33.07333333,0.2,33.086507,33.42807692,0.074074074,33.19548252,33.2515,0.095238095,33.20181145,-0.07276396,-0.027482408,-0.045281552,33.47333333,33.1805,0.266216667,73.33208122,33.2515,0.414888841,34.08127768,32.42172232,1.659555362,34.41781145,31.98581145,2.432,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,sell,0,sell,,,,,33.39,,33.39,0,0,0,0,0,,0,474625.2747,0
